460486	4	470397
435498	4	470349
464238	4	470183
458582	4	470510
444937	4	470449
460665	4	470397
442770	4	470201
460255	4	470146
438424	4	470397
436432	4	470459
462034	4	470360
443507	4	470233
444031	4	470416
448980	4	470397
451993	4	470457
441383	4	470510
466266	4	470397
456634	4	470453
440938	4	470146
437980	4	470397
468120	4	470364
454290	4	470120
444643	4	470397
463659	4	470126
442025	4	470271
466292	4	470397
438137	4	470162
468493	4	470397
445918	4	470397
445643	4	470120
435901	4	470371
443418	4	470397
463906	4	470296
447022	4	470397
460779	4	470397
447358	4	470397
463247	4	470397
437372	4	470531
461093	4	470137
468940	4	470397
439291	4	470261
467221	4	470460
440143	4	470416
449049	4	470397
453808	4	470225
451610	4	470332
467344	4	470500
443209	4	470417
450871	4	470397
440931	4	470502
447871	4	470287
446820	4	470338
439220	4	470397
445423	4	470293
441335	4	470376
444899	4	470397
467905	4	470397
444385	4	470485
467436	4	470397
450170	4	470397
445331	4	470225
445317	4	470397
441432	4	470179
467070	4	470245
443744	4	470510
465098	4	470448
466793	4	470507
457201	4	470319
448047	4	470122
454791	4	470298
451195	4	470397
444318	4	470323
445235	4	470201
450702	4	470397
435674	4	470397
464746	4	470397
449067	4	470397
454184	4	470380
436282	4	470220
443279	4	470397
466304	4	470201
446846	4	470397
435273	4	470419
455539	4	470364
445158	4	470397
468730	4	470317
446074	4	470201
444902	4	470397
457839	4	470397
436165	4	470520
442428	4	470332
451989	4	470246
440263	4	470350
466723	4	470178
461053	4	470397
441754	4	470397
450833	4	470129
437822	4	470397
435015	4	470397
438543	4	470276
456169	4	470397
447818	4	470397
438733	4	470397
458852	4	470434
439646	4	470140
460226	4	470507
464838	4	470520
451857	4	470397
442534	4	470397
444999	4	470397
436022	4	470397
447034	4	470122
461949	4	470432
435480	4	470397
464736	4	470288
459715	4	470506
456990	4	470311
449143	4	470397
459317	4	470205
468794	4	470243
466842	4	470268
449584	4	470338
443796	4	470397
449901	4	470397
453115	4	470500
465302	4	470397
442432	4	470262
435060	4	470397
447596	4	470397
457135	4	470397
455529	4	470179
464495	4	470129
459308	4	470469
462077	4	470397
455310	4	470397
467930	4	470397
467687	4	470397
445264	4	470178
443699	4	470397
435595	4	470311
462245	4	470459
466251	4	470295
446796	4	470397
459122	4	470397
442931	4	470214
444582	4	470268
462004	4	470397
468407	4	470122
446389	4	470311
443584	4	470500
447777	4	470443
456651	4	470293
453277	4	470510
435067	4	470206
459587	4	470397
459703	4	470397
451312	4	470397
436742	4	470397
459608	4	470397
461688	4	470397
452930	4	470397
436216	4	470397
452649	4	470397
449370	4	470241
459062	4	470397
452208	4	470379
456654	4	470397
466857	4	470397
453980	4	470507
438716	4	470397
455936	4	470406
435765	4	470356
460195	4	470510
466400	4	470397
440023	4	470397
468639	4	470397
451520	4	470397
436717	4	470285
444933	4	470311
467256	4	470320
453586	4	470406
466936	4	470201
465816	4	470397
456141	4	470397
445869	4	470349
446633	4	470298
468778	4	470298
442518	4	470332
439350	4	470368
439578	4	470246
454388	4	470397
451220	4	470397
457582	4	470397
462935	4	470459
447822	4	470397
455551	4	470356
463139	4	470397
455420	4	470397
462598	4	470317
456484	4	470397
452730	4	470510
459695	4	470510
467399	4	470293
465412	4	470397
448953	4	470228
453190	4	470332
456889	4	470397
442514	4	470176
465281	4	470201
455871	4	470368
468950	4	470386
448961	4	470397
463994	4	470397
452591	4	470416
459665	4	470477
465800	4	470268
454344	4	470427
435378	4	470199
441742	4	470397
467194	4	470397
436489	4	470397
461175	4	470459
435004	4	470523
437539	4	470520
445671	4	470125
441131	4	470311
435979	4	470364
445023	4	470262
457804	4	470506
463978	4	470270
437332	4	470397
443984	4	470310
450794	4	470307
447319	4	470126
464206	4	470397
442181	4	470201
447547	4	470397
460683	4	470397
442363	4	470272
454604	4	470138
467838	4	470293
450460	4	470406
464568	4	470350
437052	4	470397
459256	4	470301
459541	4	470201
448825	4	470477
436748	4	470397
457807	4	470397
437299	4	470298
455418	4	470298
453257	4	470397
466203	4	470397
440854	4	470413
454628	4	470397
447662	4	470413
454454	4	470397
460084	4	470520
468672	4	470199
443665	4	470233
455959	4	470520
450233	4	470397
441344	4	470397
463064	4	470379
445413	4	470364
461917	4	470262
453114	4	470376
465568	4	470531
441588	4	470397
467966	4	470397
451828	4	470528
449080	4	470406
468788	4	470225
454005	4	470123
443419	4	470397
440797	4	470397
453182	4	470397
435248	4	470397
442611	4	470397
437247	4	470397
448033	4	470397
436252	4	470117
446105	4	470397
456190	4	470397
444429	4	470520
447646	4	470162
451038	4	470129
451848	4	470397
447252	4	470397
454279	4	470507
436464	4	470268
436660	4	470397
459590	4	470397
453332	4	470507
450412	4	470126
441170	4	470298
456161	4	470349
466733	4	470193
459167	4	470332
458737	4	470397
439494	4	470350
441223	4	470270
436978	4	470397
457707	4	470397
450114	4	470311
435007	4	470262
440722	4	470397
446671	4	470364
453146	4	470256
463091	4	470452
441177	4	470413
448773	4	470397
450425	4	470397
446429	4	470397
452665	4	470397
465704	4	470397
452497	4	470311
450693	4	470431
466112	4	470397
454965	4	470122
441594	4	470397
442934	4	470397
461877	4	470397
460714	4	470261
439215	4	470520
453530	4	470144
453046	4	470510
438254	4	470350
450606	4	470146
440466	4	470397
457000	4	470397
447580	4	470394
451372	4	470510
466215	4	470364
436763	4	470520
458118	4	470161
453735	4	470397
463397	4	470117
460733	4	470397
454530	4	470397
446995	4	470397
444475	4	470141
455718	4	470222
447522	4	470310
455648	4	470397
444247	4	470386
453842	4	470447
446090	4	470397
452704	4	470397
435458	4	470397
435925	4	470162
446751	4	470520
462785	4	470164
458629	4	470459
449544	4	470364
448591	4	470271
452016	4	470510
464664	4	470397
460810	4	470510
464535	4	470126
462039	4	470397
459759	4	470201
448521	4	470332
448426	4	470395
455317	4	470397
444186	4	470434
445889	4	470217
437002	4	470146
438893	4	470397
449275	4	470201
454330	4	470397
450652	4	470459
439139	4	470397
449161	4	470397
467645	4	470317
455601	4	470211
456233	4	470446
456258	4	470201
451001	4	470502
439029	4	470270
450763	4	470147
443278	4	470397
437361	4	470287
446175	4	470465
445338	4	470406
440974	4	470397
443995	4	470228
439726	4	470146
464949	4	470397
455669	4	470249
437624	4	470126
437370	4	470217
454177	4	470397
460674	4	470397
460006	4	470364
440695	4	470397
466840	4	470397
455705	4	470262
464330	4	470397
459394	4	470222
457793	4	470256
449614	4	470276
448045	4	470531
457534	4	470397
453784	4	470205
454547	4	470256
452732	4	470397
441676	4	470397
465003	4	470397
458584	4	470397
442784	4	470397
438395	4	470397
440006	4	470397
468765	4	470199
440721	4	470338
450294	4	470397
441889	4	470397
441796	4	470397
444312	4	470162
459301	4	470397
465670	4	470397
445100	4	470243
444580	4	470270
442019	4	470371
455042	4	470123
447274	4	470311
438005	4	470141
452515	4	470434
439577	4	470397
435855	4	470397
454884	4	470129
462555	4	470397
451478	4	470146
438513	4	470397
445065	4	470397
465856	4	470510
445365	4	470419
439343	4	470397
450699	4	470397
461860	4	470506
436261	4	470332
452539	4	470413
463253	4	470117
455254	4	470178
442615	4	470162
439997	4	470416
447702	4	470461
462617	4	470397
461334	4	470350
459429	4	470351
457063	4	470397
450058	4	470502
452529	4	470296
466348	4	470164
435487	4	470397
461539	4	470276
439622	4	470397
437356	4	470349
463319	4	470397
465140	4	470397
453202	4	470397
467857	4	470394
436031	4	470397
446185	4	470298
443544	4	470397
443494	4	470199
456706	4	470397
465474	4	470293
444711	4	470183
436524	4	470179
447572	4	470520
437772	4	470397
449296	4	470510
459274	4	470397
465233	4	470360
453756	4	470360
465893	4	470311
438388	4	470298
447645	4	470262
460265	4	470256
465150	4	470397
453005	4	470397
440238	4	470397
450947	4	470137
464284	4	470123
466263	4	470201
465721	4	470397
440994	4	470397
460423	4	470397
440486	4	470397
464741	4	470397
438300	4	470317
456541	4	470397
437925	4	470313
465251	4	470256
459839	4	470360
446990	4	470397
443871	4	470397
465057	4	470465
459322	4	470310
467417	4	470397
436393	4	470397
446922	4	470397
457072	4	470123
453905	4	470183
436822	4	470397
441090	4	470510
453796	4	470397
460495	4	470510
461219	4	470397
452996	4	470256
455260	4	470397
437517	4	470371
447239	4	470397
453003	4	470449
464116	4	470298
463123	4	470434
450734	4	470319
444676	4	470493
438151	4	470397
457004	4	470298
461173	4	470425
452866	4	470397
460872	4	470425
467794	4	470376
454714	4	470507
436976	4	470397
447250	4	470298
463709	4	470236
457470	4	470397
468690	4	470397
437400	4	470257
465458	4	470283
450075	4	470236
463117	4	470397
446336	4	470406
465254	4	470287
447205	4	470397
442701	4	470360
466719	4	470199
466493	4	470485
448103	4	470360
449712	4	470397
462636	4	470397
454913	4	470379
458267	4	470510
436327	4	470199
438970	4	470397
465890	4	470298
465275	4	470397
458109	4	470397
457478	4	470397
464494	4	470397
444809	4	470317
464629	4	470397
461670	4	470129
444111	4	470531
446691	4	470420
450623	4	470225
451119	4	470413
467970	4	470364
453235	4	470397
450591	4	470144
439522	4	470397
444678	4	470397
443800	4	470510
450594	4	470397
439935	4	470397
450823	4	470397
457942	4	470397
459504	4	470406
458104	4	470397
452910	4	470397
439247	4	470510
444074	4	470397
460513	4	470397
464523	4	470225
436563	4	470443
443033	4	470397
468029	4	470298
458774	4	470397
462838	4	470256
468955	4	470298
466907	4	470397
436584	4	470311
450775	4	470371
447137	4	470120
444490	4	470507
454315	4	470214
462795	4	470416
440443	4	470397
466963	4	470129
454923	4	470397
437035	4	470311
446586	4	470317
438227	4	470397
456091	4	470397
450779	4	470397
444308	4	470397
461511	4	470397
462270	4	470144
448567	4	470397
448015	4	470117
435084	4	470397
448816	4	470485
468214	4	470397
463287	4	470510
460784	4	470356
443118	4	470485
462929	4	470164
465956	4	470126
452524	4	470406
441681	4	470500
447678	4	470459
455313	4	470397
438040	4	470527
439370	4	470397
445751	4	470397
453581	4	470510
440613	4	470397
462111	4	470199
465282	4	470338
452204	4	470144
449355	4	470397
465436	4	470397
454049	4	470413
450800	4	470510
440487	4	470397
462114	4	470427
448021	4	470397
441994	4	470397
457414	4	470397
468568	4	470313
438659	4	470146
466901	4	470319
452436	4	470205
443806	4	470199
444467	4	470397
455394	4	470397
465955	4	470254
464369	4	470397
448176	4	470397
442227	4	470129
461350	4	470122
444793	4	470205
445105	4	470406
463198	4	470510
456766	4	470397
435168	4	470397
453614	4	470298
436368	4	470397
451662	4	470224
454114	4	470397
444424	4	470453
451595	4	470397
467379	4	470397
439540	4	470397
467901	4	470350
445532	4	470268
460485	4	470397
464983	4	470397
449742	4	470510
459913	4	470397
463775	4	470397
462316	4	470140
440857	4	470397
442730	4	470397
457181	4	470397
447498	4	470245
451191	4	470208
462203	4	470340
435029	4	470376
450998	4	470338
458079	4	470397
441200	4	470397
436583	4	470397
440057	4	470202
437183	4	470397
450292	4	470350
466603	4	470443
457402	4	470391
462198	4	470397
458886	4	470397
438617	4	470397
459549	4	470416
449830	4	470397
436196	4	470397
450156	4	470217
465718	4	470129
457606	4	470276
464597	4	470397
447419	4	470397
436799	4	470214
446724	4	470225
453879	4	470201
457899	4	470178
444568	4	470397
443250	4	470397
462181	4	470459
449459	4	470507
466477	4	470397
463745	4	470397
468617	4	470125
461296	4	470293
458105	4	470141
440941	4	470167
448339	4	470397
462572	4	470397
451081	4	470397
456783	4	470449
468264	4	470338
457285	4	470485
461117	4	470397
464446	4	470397
449099	4	470371
459785	4	470397
461517	4	470397
461645	4	470146
448948	4	470311
461676	4	470397
438193	4	470117
450344	4	470397
442406	4	470397
468121	4	470198
444194	4	470397
444986	4	470360
459223	4	470397
435126	4	470397
466299	4	470386
437717	4	470161
453501	4	470397
443592	4	470397
450109	4	470397
454605	4	470397
461596	4	470243
468820	4	470310
451654	4	470485
462228	4	470332
459292	4	470397
456770	4	470397
451755	4	470397
468498	4	470397
438446	4	470397
451093	4	470397
440139	4	470338
439893	4	470294
458917	4	470397
458594	4	470397
435377	4	470397
444681	4	470180
443062	4	470413
459749	4	470444
458689	4	470397
455047	4	470225
462791	4	470162
441547	4	470397
458633	4	470310
456284	4	470122
454889	4	470338
443923	4	470123
465651	4	470201
451515	4	470531
435311	4	470397
464567	4	470205
448765	4	470141
439812	4	470306
448369	4	470397
437680	4	470203
461441	4	470397
454257	4	470317
460344	4	470507
435664	4	470536
459421	4	470397
452236	4	470310
461112	4	470467
467093	4	470510
448115	4	470416
442678	4	470221
437701	4	470397
449706	4	470386
437889	4	470201
439866	4	470397
464332	4	470429
438732	4	470520
459684	4	470122
455974	4	470397
456465	4	470397
461162	4	470225
464053	4	470413
460043	4	470397
440175	4	470510
441305	4	470502
438525	4	470469
450989	4	470338
438493	4	470202
442169	4	470199
447534	4	470453
453732	4	470397
445246	4	470397
436033	4	470492
467830	4	470397
457544	4	470416
453928	4	470397
440284	4	470397
450876	4	470397
459217	4	470397
464227	4	470270
455140	4	470419
456738	4	470397
444078	4	470311
446408	4	470510
468661	4	470228
442316	4	470189
436543	4	470311
441959	4	470276
443455	4	470360
464864	4	470397
462908	4	470278
450059	4	470228
443741	4	470311
436893	4	470397
446138	4	470317
443766	4	470397
460186	4	470146
458439	4	470477
447984	4	470397
447069	4	470397
464139	4	470144
449417	4	470298
437949	4	470397
441850	4	470397
441824	4	470276
445004	4	470397
448072	4	470298
441590	4	470397
449925	4	470485
444909	4	470294
450278	4	470193
452509	4	470397
445036	4	470397
443670	4	470364
438875	4	470117
441481	4	470397
459602	4	470458
440936	4	470214
436774	4	470201
468056	4	470272
467255	4	470332
446178	4	470137
445574	4	470228
448728	4	470397
449186	4	470397
454269	4	470188
466640	4	470183
435163	4	470117
460561	4	470397
444032	4	470397
439756	4	470397
452625	4	470397
437678	4	470397
465782	4	470397
456615	4	470397
440269	4	470520
436581	4	470397
453950	4	470500
436944	4	470225
452269	4	470397
455502	4	470397
437995	4	470527
468676	4	470397
448191	4	470276
435770	4	470416
444769	4	470510
466634	4	470397
451961	4	470397
456331	4	470317
444875	4	470261
453110	4	470397
452652	4	470397
458454	4	470397
440041	4	470397
467769	4	470364
460174	4	470397
436520	4	470310
441422	4	470122
461530	4	470364
438860	4	470397
445955	4	470406
457234	4	470397
448024	4	470129
462323	4	470397
449764	4	470419
437404	4	470502
438758	4	470397
461262	4	470201
435161	4	470293
461261	4	470397
464960	4	470397
464197	4	470397
441753	4	470126
445940	4	470201
439041	4	470397
468863	4	470317
465931	4	470310
453575	4	470397
444810	4	470397
445960	4	470510
439619	4	470475
459816	4	470294
447083	4	470397
443842	4	470180
457446	4	470397
456941	4	470427
447806	4	470531
445148	4	470205
468913	4	470397
440316	4	470510
463240	4	470416
451657	4	470397
466261	4	470311
439631	4	470445
441539	4	470397
458805	4	470397
452857	4	470161
441648	4	470397
451508	4	470461
447535	4	470510
464018	4	470397
451596	4	470397
455303	4	470449
465728	4	470397
449861	4	470397
460499	4	470510
441729	4	470397
442555	4	470256
465481	4	470397
435014	4	470397
458277	4	470397
453667	4	470397
436439	4	470397
466150	4	470397
467626	4	470251
467547	4	470126
454615	4	470386
464479	4	470397
456120	4	470397
448420	4	470293
454026	4	470397
445730	4	470397
452514	4	470201
439175	4	470360
438470	4	470510
456795	4	470372
451863	4	470459
442029	4	470397
444552	4	470397
455068	4	470397
444910	4	470317
461891	4	470371
465756	4	470397
463864	4	470397
453067	4	470397
463630	4	470379
442840	4	470397
458640	4	470379
452330	4	470425
444119	4	470397
439981	4	470397
436761	4	470416
444392	4	470301
442269	4	470397
437893	4	470261
458631	4	470296
440323	4	470397
463451	4	470271
460956	4	470161
457208	4	470397
441942	4	470397
437921	4	470180
465588	4	470146
452640	4	470161
465523	4	470397
439454	4	470368
438885	4	470397
461413	4	470397
465538	4	470233
467096	4	470294
438333	4	470397
446945	4	470311
458351	4	470122
446483	4	470397
447800	4	470397
439545	4	470397
448241	4	470459
436297	4	470510
435932	4	470510
463838	4	470397
442386	4	470397
468709	4	470397
457158	4	470397
467450	4	470476
456076	4	470397
441259	4	470397
444444	4	470397
461623	4	470397
450384	4	470397
446484	4	470397
453835	4	470205
437458	4	470510
455034	4	470176
446457	4	470397
440403	4	470413
449445	4	470233
448976	4	470397
467995	4	470397
468018	4	470338
443147	4	470397
439065	4	470298
458715	4	470202
449288	4	470129
437454	4	470397
464461	4	470364
439717	4	470397
467981	4	470507
464349	4	470364
462144	4	470510
440513	4	470434
459007	4	470199
446327	4	470360
461430	4	470397
464306	4	470397
459553	4	470397
449150	4	470397
466588	4	470137
465479	4	470137
451756	4	470397
442065	4	470122
440266	4	470251
444670	4	470397
464769	4	470510
463160	4	470397
456463	4	470485
451467	4	470298
463430	4	470397
435851	4	470510
449217	4	470147
467656	4	470397
466913	4	470397
456647	4	470397
453312	4	470397
461876	4	470280
457517	4	470397
465198	4	470143
465044	4	470397
453370	4	470143
454736	4	470276
457940	4	470397
453133	4	470459
454793	4	470420
456550	4	470205
439334	4	470183
457876	4	470386
458608	4	470349
466347	4	470356
451367	4	470502
462049	4	470416
461416	4	470397
442490	4	470397
447724	4	470129
438826	4	470397
455619	4	470397
468009	4	470397
435818	4	470225
463931	4	470225
445044	4	470507
459999	4	470287
439262	4	470360
451673	4	470270
464043	4	470225
454859	4	470397
459425	4	470397
452466	4	470178
445014	4	470397
448432	4	470416
441299	4	470397
437490	4	470291
447943	4	470507
441550	4	470397
436322	4	470397
458174	4	470397
439552	4	470485
435361	4	470397
466916	4	470397
456455	4	470434
453638	4	470397
445479	4	470397
452988	4	470397
450076	4	470533
447241	4	470397
466422	4	470459
448155	4	470270
463335	4	470199
440692	4	470225
460062	4	470349
460234	4	470306
450949	4	470364
452507	4	470397
456856	4	470256
440146	4	470332
460458	4	470141
442095	4	470397
454609	4	470371
438321	4	470386
442959	4	470457
455256	4	470233
442747	4	470397
436007	4	470397
454160	4	470338
467215	4	470349
457781	4	470129
441031	4	470397
460650	4	470256
465968	4	470453
438401	4	470379
452477	4	470397
439664	4	470397
463925	4	470137
446265	4	470397
442172	4	470298
458279	4	470412
447410	4	470397
445133	4	470397
444982	4	470338
454535	4	470453
466355	4	470397
435388	4	470485
438017	4	470485
448618	4	470397
463580	4	470397
438988	4	470206
447703	4	470397
462996	4	470397
452942	4	470397
449142	4	470397
458337	4	470397
455378	4	470397
436374	4	470397
459427	4	470397
443945	4	470338
468563	4	470162
452430	4	470397
440456	4	470129
464763	4	470416
437596	4	470122
450246	4	470485
443372	4	470397
435102	4	470397
454383	4	470397
449096	4	470364
459373	4	470356
437022	4	470351
449145	4	470338
458259	4	470338
437477	4	470397
459224	4	470397
463423	4	470397
438271	4	470397
452154	4	470453
451986	4	470397
436257	4	470397
435911	4	470397
452647	4	470397
461911	4	470346
461631	4	470500
435611	4	470500
450001	4	470129
440516	4	470397
442556	4	470276
448030	4	470397
458967	4	470397
462093	4	470208
449981	4	470397
453090	4	470140
455065	4	470418
435614	4	470397
442349	4	470397
454405	4	470420
466688	4	470413
464273	4	470124
463056	4	470397
450476	4	470397
435398	4	470397
444667	4	470397
445123	4	470397
446065	4	470397
450252	4	470397
456796	4	470397
468418	4	470397
445720	4	470117
447624	4	470452
452012	4	470397
439416	4	470397
446261	4	470434
448125	4	470406
436055	4	470397
456503	4	470146
445591	4	470406
442577	4	470122
455636	4	470397
444884	4	470397
465597	4	470397
457649	4	470193
467486	4	470397
468468	4	470397
442464	4	470397
447193	4	470397
436455	4	470183
457863	4	470397
464210	4	470397
438912	4	470201
457112	4	470397
458918	4	470500
443509	4	470397
442199	4	470502
435182	4	470397
446831	4	470397
468587	4	470397
463887	4	470397
437186	4	470397
454669	4	470397
436743	4	470520
437229	4	470397
468542	4	470205
439305	4	470397
454263	4	470319
455680	4	470356
458011	4	470425
445507	4	470376
447839	4	470397
457858	4	470201
450102	4	470397
455118	4	470122
451039	4	470397
448061	4	470371
467405	4	470406
463135	4	470397
461849	4	470397
455851	4	470520
465948	4	470397
444324	4	470397
455226	4	470510
460860	4	470397
439363	4	470416
443818	4	470397
465393	4	470254
439936	4	470245
466187	4	470298
462865	4	470397
447325	4	470397
443503	4	470397
452744	4	470499
457343	4	470397
438414	4	470296
466530	4	470510
435952	4	470529
442492	4	470201
447452	4	470122
447403	4	470520
459356	4	470397
446951	4	470397
461320	4	470397
440745	4	470397
461921	4	470298
451262	4	470397
444989	4	470402
449997	4	470397
449606	4	470397
454044	4	470507
454920	4	470139
452659	4	470117
437726	4	470397
451675	4	470270
439271	4	470395
468745	4	470120
460047	4	470397
453030	4	470397
439278	4	470397
465771	4	470371
443925	4	470510
456526	4	470338
452749	4	470397
460257	4	470397
463796	4	470397
454578	4	470376
435135	4	470397
462361	4	470137
458960	4	470397
439649	4	470434
453489	4	470199
460435	4	470397
461493	4	470500
454446	4	470120
438125	4	470397
455526	4	470397
466330	4	470397
440099	4	470427
445850	4	470201
440670	4	470397
437303	4	470364
449586	4	470306
437642	4	470214
444483	4	470241
447287	4	470510
466681	4	470397
453909	4	470459
465061	4	470129
463781	4	470453
457264	4	470467
459778	4	470311
464127	4	470146
451795	4	470298
437998	4	470397
458046	4	470416
457079	4	470316
440818	4	470332
464223	4	470397
464738	4	470397
453584	4	470146
436503	4	470397
443405	4	470397
468826	4	470296
466042	4	470520
457927	4	470201
451680	4	470397
459588	4	470144
451511	4	470146
460725	4	470397
451061	4	470510
448957	4	470397
441195	4	470520
452354	4	470397
458077	4	470397
448074	4	470251
447012	4	470294
450854	4	470122
468956	4	470397
460034	4	470397
440148	4	470397
439675	4	470397
446809	4	470397
447093	4	470371
451530	4	470332
449419	4	470413
468883	4	470397
445560	4	470397
466561	4	470397
461292	4	470294
458730	4	470397
434931	4	470397
446334	4	470245
442811	4	470199
460637	4	470298
443263	4	470298
459236	4	470510
455143	4	470397
446880	4	470397
450795	4	470287
448189	4	470123
442956	4	470510
462595	4	470397
464640	4	470220
467105	4	470287
452192	4	470129
452670	4	470520
456361	4	470253
461528	4	470397
464135	4	470397
435803	4	470397
456498	4	470397
450759	4	470287
453780	4	470507
448647	4	470397
459367	4	470520
450599	4	470397
442827	4	470397
455931	4	470307
449014	4	470338
450440	4	470310
452367	4	470146
458289	4	470397
452413	4	470271
468255	4	470334
447835	4	470397
450789	4	470371
461213	4	470368
450322	4	470397
440820	4	470169
465212	4	470397
459298	4	470183
451862	4	470199
440324	4	470397
438977	4	470397
444791	4	470397
458822	4	470371
465103	4	470397
456668	4	470397
435529	4	470311
452579	4	470397
457765	4	470397
453656	4	470371
439201	4	470397
451527	4	470129
440339	4	470531
438277	4	470225
463684	4	470276
441669	4	470397
466511	4	470120
467033	4	470500
467253	4	470397
466933	4	470397
455020	4	470397
446720	4	470236
458955	4	470397
454882	4	470397
463972	4	470397
436233	4	470459
443041	4	470397
451643	4	470397
440357	4	470183
444427	4	470225
458212	4	470262
455338	4	470261
437184	4	470371
461980	4	470397
463213	4	470397
451746	4	470459
442821	4	470397
456239	4	470397
460289	4	470485
455202	4	470141
443697	4	470397
462244	4	470459
455203	4	470493
447536	4	470453
443774	4	470397
460686	4	470376
437959	4	470317
444842	4	470397
447721	4	470201
444412	4	470285
464418	4	470178
441677	4	470397
467289	4	470397
443809	4	470179
438803	4	470397
451226	4	470371
465647	4	470310
454577	4	470225
444691	4	470439
462593	4	470510
446157	4	470397
466660	4	470520
444303	4	470397
448810	4	470183
436979	4	470199
437519	4	470397
446641	4	470413
459677	4	470311
442743	4	470132
446613	4	470446
437329	4	470294
451144	4	470500
466222	4	470397
457729	4	470397
456212	4	470397
468171	4	470397
468273	4	470310
443011	4	470386
443241	4	470199
459485	4	470276
467032	4	470397
458992	4	470183
462403	4	470416
450650	4	470180
447484	4	470397
466538	4	470122
465814	4	470334
453215	4	470397
457103	4	470298
455210	4	470397
451137	4	470199
437872	4	470397
453159	4	470390
461588	4	470397
448294	4	470397
465170	4	470397
464432	4	470245
447585	4	470397
461601	4	470199
444370	4	470287
444507	4	470201
468926	4	470397
440975	4	470397
451914	4	470128
453440	4	470507
462261	4	470298
439781	4	470397
450334	4	470397
436702	4	470425
442846	4	470397
464524	4	470397
462532	4	470129
446490	4	470510
450296	4	470485
459875	4	470261
435499	4	470376
467165	4	470397
435813	4	470350
465870	4	470397
455631	4	470201
460919	4	470397
444671	4	470397
444218	4	470510
466101	4	470201
468640	4	470236
460878	4	470276
450008	4	470397
446594	4	470397
436935	4	470397
461516	4	470397
438557	4	470531
458626	4	470161
456930	4	470520
466480	4	470397
459959	4	470500
447785	4	470397
437774	4	470422
446214	4	470397
443363	4	470371
439425	4	470397
461649	4	470117
455468	4	470233
444679	4	470397
453488	4	470397
453193	4	470397
454018	4	470397
459889	4	470371
457948	4	470434
463537	4	470224
439767	4	470356
453571	4	470397
458093	4	470397
460530	4	470397
442418	4	470520
459850	4	470397
441271	4	470397
452351	4	470199
454464	4	470287
438384	4	470122
464722	4	470510
440683	4	470220
451251	4	470397
442107	4	470311
448792	4	470199
444738	4	470146
438750	4	470397
446289	4	470475
467662	4	470510
441239	4	470120
465683	4	470220
450921	4	470356
458134	4	470510
458253	4	470319
456330	4	470397
455897	4	470397
466927	4	470531
438458	4	470397
453899	4	470485
442696	4	470259
450703	4	470397
442444	4	470386
437803	4	470397
